,0,1,2,3,4,5,6,7,8,9
455,0.427209,-1.5358936,-0.68174833,-2.496615,0.14990982,1.7095492,-0.46339953,-0.5408776,2.4865308,0.55462193
456,-1.5119342,-1.7763155,2.0695987,1.2393748,-0.7952765,1.1502465,0.19835223,-2.525834,1.2305806,0.12849444
457,-0.18143043,-0.05745856,1.8791806,2.1316833,-0.7583855,-0.08900468,-0.74423724,-0.84952724,0.660806,0.44184077
458,0.030233929,-0.8835512,1.2626832,-1.129822,-1.6934038,1.0808921,0.13648297,-0.023325471,1.5905384,-0.048475757
459,0.5014505,-0.10980938,2.1407063,-0.74711794,-0.31733254,0.55302083,0.5072525,0.5246325,1.0093702,2.2838764
460,0.59353465,-1.1593705,-0.6473319,-0.030414844,-0.18629596,-1.3917251,0.48913634,0.77226114,1.1277635,0.21896566
461,-0.695681,-1.0346391,1.4815334,-2.6660316,-0.9486444,0.60017407,0.36713573,-0.38147765,1.9700125,0.3304801
462,0.32419837,-0.8411235,1.5702082,-2.3911421,-1.7929431,0.8686634,-0.18920167,-0.7807536,1.8681679,0.16666545
463,-0.34420705,-0.30775726,1.2200876,-0.92574155,-1.9102087,0.21635757,0.16935854,-0.29961786,1.4960277,0.6515697
464,-0.8276276,-1.3261101,1.3403966,-3.3410637,-0.95750725,1.711774,0.7455049,-0.84851426,2.9070313,1.6965951
465,0.5172454,0.82496256,-1.3769857,0.05710939,0.6839125,-1.277372,-0.6096791,1.0754745,1.4250989,1.6752136
466,-0.10971688,-0.44832432,1.7429669,-1.7490312,-1.3982215,-0.859602,0.194983,0.7514863,0.7277395,-0.17787468
467,1.6382939,-1.2853112,-0.39656255,0.6804634,-0.25233406,0.84442693,-1.0628576,-0.81848085,0.9977874,0.51177603
468,-0.85710853,-0.67597663,0.7323056,-0.4686976,-0.4131013,0.6146048,-0.01895251,-1.331678,1.4312834,0.9108223
469,-1.3869464,0.15471776,0.00056700705,1.9346168,-0.34592465,-2.4158578,0.8415752,0.12704912,0.12596336,0.61562544
470,0.78054154,-0.19079006,-0.8265434,0.80284464,-0.29514536,-1.4497087,-0.6938059,0.08546114,1.2977338,-0.41536674
471,0.79852384,-0.5843064,-1.6219623,-1.062641,0.22315924,-1.187979,-0.7722433,-0.62160057,2.0133789,0.8604587
472,1.6639842,-0.780132,0.5357028,-0.20017567,0.7385947,-1.6529231,-1.1550333,1.7010561,1.0580822,1.342927
473,-0.9367272,0.352542,0.45545626,-1.5309066,-0.037071954,-1.5493944,1.1604035,0.09860613,1.9600508,1.9432001
474,-0.057847623,-0.24073517,0.19497272,0.8001535,-1.0138469,-0.35337994,0.19283557,-1.1158004,0.40219527,0.0001281896
475,0.7789723,-1.4733667,-0.4232969,-1.9368086,0.038354144,1.1970853,0.14488432,-0.5928087,0.60661066,-0.043591175
476,0.24755053,-0.12989944,0.68422943,-0.05939208,0.7820091,-1.0920748,-0.06912163,-0.32054928,0.5391905,1.7353142
477,0.6471117,-1.8155049,0.53905743,0.53100395,0.020450804,-0.4360481,-0.7912345,-0.02772357,0.66452694,-0.67669445
478,-1.0690541,-1.2130189,2.0700505,-1.134932,-0.95054775,0.4887871,-0.06984211,0.09692365,1.6336272,0.21468458
479,0.039379794,-0.35643,0.074783765,-0.3885628,1.123078,-0.9618173,0.08612671,1.1200768,1.548434,1.2311492
480,1.2340893,-0.6743304,1.0742346,-1.8552544,-1.1093465,-0.45335045,0.39006364,0.32624093,1.503696,0.56778026
481,-1.6615669,-0.59988993,2.0654151,-0.2832198,-1.957637,-0.51113087,1.8358015,-2.3033316,1.443732,0.35352668
482,1.1224391,-0.85832125,-0.2016428,1.2203515,-0.2477288,0.45673698,-0.9079251,-0.91126084,0.45789352,-1.1457398
483,-1.2221032,0.7237556,0.8437463,-2.1045973,-1.9250321,-4.381818,1.0506876,0.09363423,2.504077,-0.5211121
484,-0.15118666,-0.060721975,0.21752757,0.45414823,-0.73236454,-0.92280596,-0.29115975,0.43270433,0.70248705,0.411946
485,1.6076472,-0.71719074,-0.085930504,-0.26593927,0.54065883,2.466492,-1.8729434,-0.85729504,1.1709162,-1.0987921
486,0.7500631,-0.4633795,0.2966417,-2.192345,-0.39179692,0.53555465,0.22341241,0.472359,1.5523238,0.12964039
487,0.4967682,-1.1578149,-0.514903,-0.83566743,0.473674,-2.9539351,0.7840963,1.4340155,2.8275437,2.066871
488,-0.6414286,-0.16315378,1.3021218,-0.844351,-0.12608926,-0.12864573,-0.1460849,-0.7212603,1.5342977,1.838062
489,0.3390619,0.26447648,1.046564,0.35290027,-1.0899627,-1.6686797,-0.0127013,1.0763674,1.7663914,0.7778322
490,0.08441043,-1.1334335,0.44240594,-0.07832186,-0.7509521,1.2730453,-1.0235977,-0.99660224,1.488273,0.5251191
491,0.07226118,-0.35922015,0.51364833,-1.7930622,0.19391681,-0.57654583,0.030917095,0.3629491,1.6304742,0.05538071
492,0.7686502,-0.6047002,0.277589,0.9902411,-0.22601706,-1.8170058,-0.02287995,0.84114486,0.64450794,-0.42361683
493,0.24321158,-0.79547215,0.37875608,-1.7389392,0.4726132,0.5239105,-0.021188486,-0.0011292375,1.3681223,0.12153314
494,0.34819362,-0.6982575,0.4554003,-0.03079471,-0.4903257,0.2741963,0.078042746,-0.5683185,1.1994135,-0.054416332
495,-2.1383028,0.65722597,2.7793448,-1.3101816,-1.5558165,0.04218253,0.642423,-1.6655532,2.2288966,1.2463814
496,-0.33962214,-2.1681757,1.6026689,-3.0784576,-1.5700047,1.6779269,-1.141557,-2.066605,2.7006583,-0.23595284
497,0.2008656,-0.22435918,-0.26936567,-0.72351646,-1.2062387,-0.7396761,0.083048984,-0.9150447,1.1817372,0.40725607
498,-0.94653964,-0.1983855,1.0928963,-0.34971434,-0.6776454,-0.5559951,-0.10098218,-1.8712943,1.6904484,1.2913752
499,1.7661446,-0.009138044,-1.2865057,0.98160326,1.7544852,0.053936634,-1.4508026,0.73395205,1.0042572,1.4734473
500,-0.053037815,0.5957641,0.7793599,-0.1565844,-1.061609,-2.0745194,0.24086294,0.27155414,1.8617456,1.4773598
501,1.3148456,-0.71079195,-1.7961212,-1.5904777,0.79140127,-2.108582,0.45503205,2.0725203,1.755715,1.3684251
502,-0.58668256,-0.9594661,1.3816328,-0.49387428,-0.7135434,0.0025350216,0.7449875,-0.29235443,0.94784117,0.7442069
503,1.3085287,0.24567614,-0.24406897,-1.5357118,-0.45836914,-1.6734049,-1.3009448,1.923429,1.7907921,-0.45190358
504,0.5863135,-0.26027113,1.5345662,-2.9166908,-0.6578128,0.36299437,0.046527606,0.47007877,1.7077603,1.9741558
505,-0.25100344,-0.26888916,-0.13507321,-0.56081074,0.04088692,-0.26749143,-0.38787523,-0.38381052,1.4667125,-0.046187934
506,0.8256455,0.2180541,-0.44571587,-0.077643745,0.22602262,-0.5785794,-0.18897948,-0.17558882,0.631198,0.8612841
507,0.5079504,-1.1930022,0.40287817,0.0961117,0.38992694,2.142421,-0.7281221,-1.2185817,0.9281388,0.094976954
508,-0.38648745,-0.6394632,0.5163102,1.0775782,-0.33994675,-1.8185208,0.4676492,0.5452566,0.67089045,0.0978202
509,0.19412825,-0.15067334,0.24453175,-1.1816624,-0.6406895,-1.3887392,-0.07573663,1.3183852,1.3716621,0.094641194
510,0.20854363,-0.994699,0.46074453,-0.85159683,-0.50837547,0.79761654,-0.86709577,0.6997125,1.6286703,-0.37063736
511,1.2756066,-1.2726772,-0.24032196,-1.1638111,0.99199647,-1.1584944,0.23224625,1.888633,1.279965,1.1697756
512,0.03291301,-1.5487267,1.0161663,-0.7278577,-0.069071,-0.07270304,-0.09876241,0.8045158,2.0915744,0.56644404
513,-0.9389685,0.10500792,-0.24155945,3.7101035,0.22620258,-2.696141,-0.41404197,-0.67593604,0.89321566,0.50184315
514,0.2771851,-0.23899214,-0.42635456,-2.6128561,-0.49125713,-1.7698028,0.6456905,0.7683555,1.3839309,0.26497728
515,-0.49400392,-0.5327693,0.72286314,-2.4049256,-0.7547128,-3.0857694,0.83491945,1.0462043,2.2276602,1.3260508
516,1.0081985,-1.206834,0.64376,-2.831555,0.5967796,-0.100822724,0.0885712,0.6470041,1.6229639,0.8838993
517,1.0655764,0.7647885,-0.30914384,1.7354361,1.3860743,-2.100458,-1.5770686,0.430893,0.31762707,0.9923066
518,-0.111574344,-0.48619398,0.54548365,0.16497603,-0.46570867,0.7215852,0.11847435,-0.19937587,1.3569908,0.67577004
519,0.6950501,-1.1539466,-1.4635165,-0.5756875,0.50160056,1.85721,-1.4599735,-1.097154,1.7081645,0.13895652
520,0.4520266,-0.6333419,-0.1571658,-1.0584831,-0.42647445,-1.1420326,-0.14743699,0.10586681,1.3870646,-0.5232488
521,-0.37498468,-0.39544615,1.1112044,-2.3371851,-0.013460344,-0.48625293,-0.31302866,0.012702083,1.2387031,0.34485936
522,0.29071862,-0.61225516,-1.3054736,-0.2148309,0.3532653,-2.7596745,-0.7866971,1.0471102,1.3542893,-0.7212951
523,-0.20942898,-0.5137759,0.78192824,-0.70197624,-1.0480142,2.4995885,-0.7986687,-1.5383289,0.88152987,0.5711053
524,0.10063601,-1.1834464,1.600604,-2.635775,-1.990628,1.0904205,0.082142174,-0.966209,1.4535563,-0.7057897
525,-2.710457,-0.5063499,2.1360738,-0.8056395,-0.50834763,0.37528038,1.118762,-0.13084367,1.5823085,0.92036796
526,0.9048722,-2.33956,-0.14957732,-2.58116,-1.3401937,1.4133505,-0.13714339,-0.72507024,3.5342336,0.20899525
527,-1.1344861,0.17050068,0.99481267,1.9263855,-0.59854805,-3.325137,0.9749914,0.5343625,1.7668391,2.3560452
528,-0.7677394,-0.14847067,0.6606295,-4.23058,-0.40634376,-3.0467517,0.9892813,-0.76631826,2.661251,1.4617978
529,1.0845075,-0.5863064,-0.8375654,-0.60737914,-0.13229956,-1.9158266,-0.36812958,1.3287203,2.6029992,1.1180949
530,0.34925318,-0.43402138,0.5274131,-0.6151352,0.751658,-0.88115704,-0.10268676,1.2610854,1.1008497,0.3862674
531,-0.604363,-0.416947,1.4597627,-1.3353016,-0.086841434,1.0461818,-0.06652777,1.407046,2.050466,1.6145282
532,0.445196,-0.30319962,1.7814242,-0.11332348,-1.1656259,-0.15747821,-0.32675225,1.3996001,0.65623116,-0.34967366
533,-0.23240843,-0.4669111,0.0009975631,-1.2734178,0.3242313,-0.09669122,0.4810439,-0.975271,1.1845798,1.2740804
534,-0.295714,-0.3054631,-0.21454568,-1.7600615,0.06281216,0.5773917,-0.2296076,-0.495707,1.5309038,0.23183228
535,-0.301642,-0.767391,0.99158174,-0.081038654,-0.1775288,0.015392008,0.12969296,0.6268331,1.8901241,0.956916
536,1.1184816,0.43233776,0.018999374,1.5945005,0.20156622,-1.1134795,-0.7355824,1.0849644,0.26163203,1.2835258
537,-0.7562076,-0.068302274,-0.2667652,0.08719046,-0.34479353,-2.4160435,0.98479444,-2.3647656,2.2412066,1.2160794
538,-1.3230042,-0.98268884,2.1408503,1.0812386,-0.56770265,0.13008389,0.6105381,-1.069019,1.3734787,-0.11574146
539,-1.0123991,-0.89387596,0.84295064,-1.617465,0.032658577,0.37344676,0.6536634,-0.41613927,1.0332259,0.72734946
540,1.3754942,-0.77257544,1.1843232,0.16241,-0.6362785,-0.39044097,-0.1828812,1.5284024,0.86532426,0.078014314
541,0.26040876,-0.09786236,-0.86327946,-0.28086936,-0.018887868,-2.3038628,-0.45108947,1.0126549,1.874881,0.42132458
542,-0.042777315,-0.40899277,0.28020272,0.7209507,-0.06069031,-0.046516355,-0.4964111,-0.6517325,1.2531354,0.8824456
543,2.6528485,-0.9986749,-0.6046157,0.23606393,0.70038515,-0.95840573,-0.69102335,1.9562997,0.56842166,0.043382447
544,0.163471,-1.0335145,-0.56688136,-0.08075159,1.1879575,1.3528045,-0.76071054,-1.3532921,1.1922289,0.53027403
545,-0.6851387,-1.1969448,1.518442,-0.21208045,-1.4966109,2.6620858,0.00854909,-2.86393,1.1311902,0.9315688
546,-0.40168542,-0.0859415,0.45671254,-2.0993092,-1.0515288,-1.8594884,-0.011146712,0.7692974,2.0940633,-0.020444857
547,0.20490141,-0.7288987,-0.14919758,0.53947794,0.2974387,1.402896,-0.45433494,-0.8328553,0.60179925,1.0703973
548,0.72503394,-0.4315002,-0.2136083,0.23325045,0.5593054,0.28984365,-0.8881942,-0.200002,0.6922689,0.15003495
549,-1.2557411,-0.14365499,-0.8050806,0.17920625,0.43576926,-3.706156,1.0837172,0.8926715,0.87636906,1.044737
550,1.2367686,-1.3941706,0.21723594,-1.19839,-0.7872993,0.5708815,-0.4786828,-0.4844216,0.8147365,-1.2841786
551,1.4537898,-1.0964638,0.5740875,-1.1686687,-0.7146428,1.2132037,-0.08488293,-0.47375745,0.88548297,0.6905809
552,1.1002377,-0.3954706,-1.0377725,0.51744,0.59556115,0.07772486,-0.64638656,-1.0623121,2.4089105,2.3301868
553,-0.19991612,0.022283178,1.3531235,0.31159994,0.16898727,0.31575665,-0.13832635,1.3440431,0.2921155,-0.0453127
554,0.14091977,0.29385462,0.40347508,1.9002664,-0.48174483,-2.785898,-0.92490613,0.8215623,0.9568133,0.53355104
555,0.7336557,-0.16035213,-1.8381597,-0.20164402,0.5172074,-2.4720304,-1.3232732,-2.4664767,1.2991235,0.13486409
556,0.559013,-1.1515276,1.3785471,0.030312112,-1.2756579,2.0455527,-1.0402012,-1.6785525,1.0448325,-0.5451581
557,1.8383727,-0.7897849,1.3997272,-1.2728922,-0.55473804,0.980801,0.15703018,-0.71179515,0.95386004,0.7292452
558,0.68327254,-0.28662258,-0.91202617,-0.6744615,-0.19405752,-0.77935606,-0.07175342,-0.2612258,1.5370592,1.8143246
559,-1.2008772,-0.5637311,1.5784174,-1.4558898,-0.6496254,-0.43152714,1.007246,-1.0654309,1.4125974,1.1787915
560,-0.11604769,-0.35111836,0.858456,-0.09234825,-2.249418,-1.5541949,-0.4143653,0.34281623,3.0608783,0.98863906
561,-1.4964377,-0.8182278,0.28541237,0.9462889,-0.24465074,-0.5353746,0.922129,-2.0386133,1.0373075,1.3310455
562,-1.0683336,-0.93663424,1.8173021,0.207756,-0.7336238,1.2781337,-0.53795224,-0.25705543,0.7506013,-0.25491107
563,-0.8663056,-0.8811957,2.5720558,-1.2332721,-1.0455289,0.5997243,0.38269746,-0.6202024,1.5769669,0.654116
564,1.5654923,-0.61299694,-1.6177901,1.4574664,0.7993423,-1.0417938,-1.046412,0.13994786,1.8307673,0.7224861
565,-0.48545393,-0.08841572,1.0965924,0.61653274,-1.0007344,-0.97048235,-0.6381444,0.050805245,1.0044532,-0.8343053
566,-1.7719555,-0.5090202,1.8477687,-1.7960659,-1.6469105,1.7869295,0.4569951,-2.3433661,1.9250385,1.6871606
567,0.28528064,0.17386878,1.3835162,-1.1704284,-1.367554,-2.6675017,0.7047182,1.7417926,1.5426702,-0.04440044
568,-0.17051062,-1.2170827,-0.020825615,-1.3787378,1.4222413,1.2675803,-0.43984148,-0.16340111,1.2330047,1.0996813
569,0.4473511,-1.2091943,0.29714343,-2.6500645,0.31732008,-1.2925072,-0.2969152,2.1426725,1.7025727,-0.14098252
570,-0.107901745,-0.7791047,0.022909176,-0.26045752,-0.469204,0.79316574,-0.37202093,-1.3629068,1.2312357,0.98323065
571,-1.7980828,0.14527541,0.8108543,-1.9144691,-0.9101915,-3.5104456,1.4049441,0.7916984,1.9515346,1.1884999
572,-0.7285114,-0.50620717,0.09155337,1.4097356,1.0224783,-1.572118,-0.7022416,-0.17050615,1.1484928,1.6490545
573,0.9372408,0.52156657,-0.9510197,-0.10908582,0.13152052,-1.7673563,-0.15095274,-0.22063458,0.92204964,0.46560428
574,1.2467414,-0.21129963,-0.7014829,-0.29025662,0.07847314,-0.41045025,-1.0370089,0.17833346,1.2998728,-0.24287869
575,0.512458,-0.70970637,0.17307803,0.1687867,0.7916041,0.826042,-0.66033405,0.450365,0.19417451,0.27293015
576,0.47365853,-0.5740552,0.40493065,-0.6027224,-0.06015302,-0.61051595,0.2657472,0.0034019074,0.5058938,0.046046924
577,-0.1929388,-0.739999,1.0785451,-0.019577004,-0.90295726,0.723897,-0.71737653,-1.180218,2.0288107,-0.018427698
578,-0.3377421,-0.417305,0.6477937,0.69283986,-0.5310931,-0.4340493,-0.23188137,0.54450685,0.81538814,0.7830504
579,0.10250295,-0.4803248,2.622489,-1.5212195,-1.7470206,1.5622475,-0.3159989,-1.5334045,0.87524945,1.4570291
580,1.0989599,-1.8905107,1.6937038,-1.2675569,0.88919824,-0.75764126,0.23186496,1.7882345,0.41694725,1.5449653
581,-0.1318199,0.31781608,-1.2457433,0.6872408,0.7291047,-1.5084227,-0.12773915,-0.90664285,0.6889006,1.154037
582,-0.14168184,-0.4817659,0.11398851,-0.73773426,-0.054690108,-0.5355014,-0.3254513,-0.3169424,1.1099529,0.08715568
583,-0.5338153,0.14448673,0.85385746,-1.1071725,-1.9786632,-2.6842961,-0.50135994,-0.38432124,2.3015623,-1.2285161
584,0.7506744,-1.9442145,0.22222953,0.0038119997,-0.46422255,1.2482868,-0.57205194,-0.29581144,1.6879987,0.7480137
585,-0.066761784,-0.67829704,1.8552454,-1.743739,-0.4984159,1.5564642,-0.008105635,0.46954498,1.0363808,0.5109723
586,0.17071432,0.59329695,0.90147865,0.13818124,1.3917692,0.25606528,0.23765329,1.001745,-0.46979234,1.1578671
587,1.2398697,-1.1061542,-0.7846586,-0.14161408,1.4844835,0.8220415,-1.6757423,-0.47378492,1.107383,0.56141704
588,-0.24708638,0.25675324,0.115681626,-0.49473858,0.15294719,-3.5773354,0.79765207,3.0117466,1.479856,1.8389462
589,0.2622766,-1.5408994,1.0387776,-0.7747932,-1.308064,0.7845596,-0.07786878,-1.2362844,2.50832,0.7651088
590,2.112412,-0.53823984,-1.1014397,1.9761773,1.5007783,0.35442382,-2.006046,0.24580099,0.11996519,0.14754447
591,0.85050386,-1.5950563,0.023299893,-3.0747695,-0.4836647,-2.0252907,1.2168401,0.64125985,1.3851147,1.2289366
592,-0.99289286,-1.2566838,2.604283,-1.4618533,-0.5729338,0.19964918,0.32976857,0.7717697,1.3748891,0.8220841
593,-0.12286293,-0.34588522,0.5431445,0.11654858,-0.25983343,-1.4600006,0.1255162,-0.07278199,0.7445599,0.046114236
594,1.0384251,-0.68565476,-0.84394383,0.35265493,0.4772668,-2.3835635,-0.42490396,0.9580647,0.78612477,-1.1698152
595,1.7777585,-1.2289962,0.63656396,2.5052843,0.15339433,0.5557169,-1.0193744,0.45868334,0.61491805,0.47087443
596,0.36925206,-1.2479584,-0.407086,-2.211415,-1.4198322,-1.3325217,0.6229509,-0.41942,2.658106,0.36121413
597,0.17261696,-1.5001712,-0.30623025,0.59393626,0.27791083,-0.66273004,-1.04393,-0.12405392,1.9339134,0.56516343
598,-0.31451505,0.43219545,0.9575195,0.9920441,-0.6786332,-0.1716907,-0.13160276,0.6849026,0.084510386,0.36976478
599,2.4330173,-0.6836473,-1.1190071,3.3802605,1.250111,1.1001661,-0.5049752,0.0921956,-0.36758962,1.4247596
600,-0.07251499,-0.4602106,-0.19486585,-0.8040698,0.5464191,0.3611296,-0.65959734,-0.18008724,1.1149008,0.58485436
601,-0.18264978,0.0868207,0.57823664,-2.264538,0.09073637,-1.4228134,1.0377651,1.693538,1.3264875,1.678031
602,0.9514173,-0.27784488,1.5770088,-2.4708827,-1.0073112,-0.93299675,-0.072491415,2.448399,0.8743043,-1.2142131
603,0.5307265,-0.5669372,0.82042897,-1.31185,-0.34591946,2.2386446,-1.0716951,-1.0509795,0.9076212,0.18470748
604,-0.60883176,-1.463453,1.4134324,-3.597574,-0.7475436,0.92397517,-1.1561155,-0.04185869,2.2337468,-1.2703236
605,0.31517312,0.370653,-0.6524686,-1.0799849,0.19766578,-2.1188095,-0.3508303,-0.40526557,1.7902157,-0.19044708
606,0.39538985,-1.1599481,1.4975785,-2.0255227,-0.17870942,-0.112996526,0.916271,0.85220546,0.5939103,0.5605146
607,-0.051910847,-1.92252,-0.7835845,-0.2066198,1.0488411,-0.31847277,0.30689648,-0.33270127,2.445662,0.7642216
608,-1.1806979,-0.38513854,1.4359437,0.43792632,-1.0535384,-0.803217,-0.6293187,-0.9038921,1.7955332,0.68353206
609,1.3758215,-1.0516638,0.45329913,-0.8449258,-0.7284673,1.2782843,-0.7294823,-0.2706499,0.8388155,0.2778897
610,0.34160826,-0.4819866,0.30932987,-0.66941035,-0.19911867,-1.5133088,0.17495993,0.5824409,0.11245287,-0.73695934
611,-0.74955934,0.32530096,0.7528871,-0.62250084,-0.40976292,-1.07667,-0.14007647,0.0013938996,1.7558335,0.59626144
612,1.045266,-0.8695015,-0.0013709263,-1.2467687,0.31266126,-0.44492757,-0.47693807,1.1182547,1.302893,0.5524849
613,-0.06703946,-0.6265324,-1.0080022,0.40525886,-0.33055076,-0.03649076,-0.12182531,-2.9590442,1.4415636,0.9914303
614,0.7156237,0.07644568,-0.12354355,-0.27366644,-0.65064186,-1.985236,0.46938598,0.8726159,0.99960107,1.1168666
615,0.8417837,-0.95018965,0.7649718,-0.004631017,-0.7297392,-0.60768414,0.1316938,0.59383434,1.425214,0.2932157
616,0.41230053,-0.81396097,-0.042812053,-2.5265095,0.4403513,-0.5950027,0.6480922,0.8294684,1.7448602,1.2433466
617,0.28886583,-0.17378348,-0.84735394,0.6386586,-0.27176908,-0.88295496,0.1594699,-1.3898363,1.5423845,1.064049
618,-0.30196258,-0.9916567,0.16771217,-1.5245898,-0.95199263,-0.8361245,0.72405714,-1.4169589,1.5071273,-0.018099748
619,-0.3108102,0.8491016,-0.49454907,0.6908333,0.005794273,-3.2829213,-0.8301289,0.7975318,2.045407,0.27427274
620,1.5875936,-0.92919755,-0.8816072,0.030693984,1.3060809,-0.39956546,-0.77460366,1.1523728,1.0415363,0.7556188
621,1.0844872,-0.88812846,0.76091635,-0.28986043,-0.069231376,0.93692183,-0.64682233,0.16604455,1.0375177,0.27678937
622,0.91009486,-0.5483035,-0.5988011,0.04094598,-0.51707494,-3.4074814,0.78481704,0.6513885,1.0818148,-0.086937465
623,-1.1806852,-1.8034223,0.8764331,-2.1976879,-0.12222558,1.028452,1.024462,-0.122482345,2.4227993,1.6782221
624,-0.17482777,-0.8181464,1.500834,-0.8976959,-1.0590984,2.3213685,-0.20201738,-1.0236969,1.8734565,1.0631149
625,0.49018478,-0.60636413,-0.43274218,-0.5878537,-0.08353161,-3.332396,0.07397257,2.1984677,1.7545438,0.46913847
626,0.88403326,-1.3047544,1.0013717,-2.4632854,-0.50989044,0.02245206,-0.052647047,0.8503463,1.2096535,0.5904996
627,0.3952955,-2.1826646,0.058639158,1.0814685,1.088234,3.0736346,-1.1548212,-1.806071,1.9170887,1.163843
628,-0.10050173,-1.1641262,2.8177333,0.21787238,-1.3982155,-0.41999942,0.34815067,0.5568149,1.0693797,-0.6203487
629,-0.46683276,0.01606264,0.15666656,0.9106337,-1.5000663,-2.0167527,0.6031074,-2.2354395,0.8901123,0.16908051
630,0.9343595,-0.42806426,-0.0998776,-0.17466483,1.3242214,-2.52558,0.5988839,2.191871,0.8056134,1.1553944
631,-0.9926924,-0.44037202,0.46264756,1.3403381,0.2706482,0.1145257,-0.49308634,-1.1249182,1.348812,1.5954127
632,1.7183738,-0.61058635,-0.9633412,0.5743081,1.1138754,-0.4931095,-1.3270154,0.85101646,1.1701258,-0.23892893
633,0.953549,-1.0895199,-1.1407504,-2.392168,1.3497515,-1.3726586,-0.122295626,-0.44069326,2.8250895,1.8428272
634,0.91909516,-0.40354726,-1.1455243,-0.5076088,-1.4385816,-2.2424798,0.6248703,-0.07005191,0.9518352,-0.3636642
635,-0.036712464,-1.4007676,2.0692294,-2.2145607,-0.8303391,1.0109967,-0.016522793,-0.8510535,1.3449879,-0.53201944
636,-0.25254023,-0.09296727,0.08917468,-0.33490586,-0.837816,-1.7380552,0.090623625,-0.87301874,1.7529806,0.7180343
637,1.4070388,-0.21578151,0.060207646,-2.3233051,-1.2493646,-1.0672485,-0.9667694,0.890344,0.8125305,-2.07124
638,-0.18233961,-1.6715598,1.4435269,0.64087814,-0.39052823,3.2072744,-0.8576298,-0.29563817,1.0119181,0.84339947
639,0.0022594233,-0.2569084,2.052245,-0.22057068,-1.789924,-0.7034215,-0.03868745,-1.0854256,0.9653927,0.13417529
640,-0.7459448,0.04453237,1.631798,-1.1940596,-1.5258708,-3.3035948,0.41006008,0.20763305,2.0741055,0.02150828
641,0.0052849757,-0.8441674,0.7702969,2.3759987,-0.95188,-1.3651978,0.32770887,-1.6173174,0.2936047,-0.7196158
642,-0.27072677,-0.27673778,1.3354952,-0.3735338,-0.36131012,-0.62720346,-0.23195809,-0.6758385,0.44192338,-0.5231829
643,1.5548639,-0.94799745,0.07812497,-2.6040556,0.30059376,-0.27866772,-0.75829214,1.0681697,1.2335869,0.82862204
644,0.111146614,0.33315393,0.3633854,-1.3452553,-0.392984,-0.67080766,-0.16786686,0.10427625,0.88308436,0.7752502
645,0.6890451,-0.25933498,-0.3595327,2.0037756,0.4286866,-1.7956871,-0.81355435,0.09913925,1.1469249,-1.0892714
646,-1.987423,0.020974118,1.0556096,0.7898534,-0.0506787,-2.268077,0.85556036,-0.47890902,1.9134306,2.3050618
647,-0.24831443,-0.56989217,1.3290129,-1.66412,-1.3586124,-0.8574213,0.9735685,-0.92302006,1.7617409,0.22702302
648,0.6157849,-1.2840155,0.80216277,-0.4874302,0.22107312,-0.17449304,-0.49956253,-0.03831954,0.47353995,0.131737
649,-1.2155975,-0.25119722,2.872532,1.1208014,-1.4712063,-0.748613,0.17494902,0.1691813,1.1598506,1.3249787
650,-0.7568014,-0.5327968,1.4065471,-2.2250957,-2.3422794,-1.9664364,0.33301854,-1.133861,2.5553036,-0.058501206
651,-1.5864936,-0.21823049,1.4949577,1.3485254,-1.4245619,-0.9333926,0.13230331,-1.4380708,0.98411137,-0.18530922
652,0.79706246,-0.49617362,1.1216612,1.1374879,0.65243614,0.23100922,-1.8754826,0.094175465,1.1913688,1.8397462
653,0.32919416,-1.3454425,0.54753834,0.5468912,-0.5236116,-0.1746728,-0.60444355,-0.9210611,1.1360432,-0.3622326
654,0.17210677,-1.1557364,0.76278484,0.073722675,0.7851171,0.3573,-0.42523855,0.51309097,1.1693364,1.0020472
655,-0.504096,-0.8087512,-0.0160424,-1.009816,0.31177068,-0.11729928,-1.0475427,-1.3209121,1.2685864,-0.665212
656,1.6794094,-0.20014381,-1.1079832,-0.9340642,1.1532413,-2.4425597,-0.23972872,1.5618813,1.4254458,0.88090223
657,-1.0698878,0.60079634,1.8948356,1.0058824,-1.464858,-1.4012649,-0.15809269,0.44335353,1.3711405,0.14742693
658,0.3105962,-0.78587556,1.1427474,-2.1699352,-1.5745981,-1.068717,-0.43406162,0.6921686,2.6063483,0.060705822
659,-0.6553451,-1.6125344,1.6801441,-0.60192144,-0.70013434,2.3656328,0.09011417,-0.87086076,2.4439712,0.685894
660,0.16738862,-0.07587368,0.90409863,0.27382946,-1.0341711,-0.48286644,-0.5155583,-0.52191925,0.052088615,-0.41345674
661,1.8107922,-0.3959459,-2.1583436,0.6870527,-0.58146185,-1.6251994,-0.15295865,-1.2670707,0.22263865,-0.9900656
662,-0.28129143,-0.7787034,0.76836586,-1.1838912,-1.3144586,0.011428988,0.60943687,-1.5579088,1.2153741,0.22606358
663,0.3805792,-0.42205527,2.3456628,-0.59645164,-1.2516613,1.1028683,-0.93960893,-0.3332987,0.028337725,-1.1791171
664,1.9867858,-0.17676713,-0.7095434,-1.182466,-0.9477739,-2.423883,-0.56507,0.61114794,1.4304532,-0.6383992
665,-0.24517429,0.5686393,0.8883669,0.9226702,-0.08626068,-2.2238026,0.7155151,-0.06303623,1.6744654,2.7200058
